DOI,Titulo,Autores,Ano,Publicacao,Tipo,URL,Resumo
10.1145/3748173.3779569,"<i>RISCBench</i>
                    : Benchmarking RISC-V Orchestration Efficiency in FPGA and FPGA-Like Computing Engines: An Industry Evaluation of Control-Plane Bottlenecks and Sustained Throughput Metrics",Dave Ojika; Projjal Gupta; Preethi Budi; Herman Lam; Shreya Mehrotra,2026,Proceedings of the 2026 ACM/SIGDA International Symposium on Field Programmable Gate Arrays,proceedings-article,https://doi.org/10.1145/3748173.3779569,
10.1145/3583781.3590302,High-Throughput Edge Inference for BERT Models via Neural Architecture Search and Pipeline,Hung-Yang Chang; Seyyed Hasan Mozafari; James J. Clark; Brett H. Meyer; Warren J. Gross,2023,Proceedings of the Great Lakes Symposium on VLSI 2023,proceedings-article,https://doi.org/10.1145/3583781.3590302,
10.1145/3606373,A High Throughput STR-based TRNG by Jitter Precise Quantization Superposing,Yuan Zhang; Jiliang Zhang,2023,ACM Transactions on Design Automation of Electronic Systems,journal-article,https://doi.org/10.1145/3606373,"With the rapid development of integrated circuits and the continuous progress of computing capability, higher demands have been placed on the security and speed of data encryption in security systems. As a basic hardware security primitive, the true random number generator (TRNG) plays an important role in the encryption system, which requires higher throughput and randomness with lower hardware overhead. However, the throughput of TRNG is related to the entropy source’s quality and the randomness extraction methodology. To quantify the randomness of the entropy source with higher efficiency and quality, we utilize the independent jitter of the self-timed ring (STR) to generate original entropy and propose a high throughput jitter-based TRNG which can extract random information at the pulse of oscillation signal by jitter precise quantization superposing and random oscillation sampling. The proposed TRNG has been implemented on Artix-7 and Virtex-6 FPGAs. The generated true random number successfully passes the NIST SP800-22 and NIST SP800-90B tests while also exhibiting a minimum entropy greater than 0.9947. The most prominent superiority of our proposed TRNG is that it achieves a high throughput of 330 Mbps with an ultra-low hardware overhead of only 35 LUTs and 12 DFFs."
10.1145/3669940.3707267,"MoE-L
            <scp>ightning</scp>
            : High-Throughput MoE Inference on Memory-constrained GPUs",Shiyi Cao; Shu Liu; Tyler Griggs; Peter Schafhalter; Xiaoxuan Liu; Ying Sheng; Joseph E. Gonzalez; Matei Zaharia; Ion Stoica,2025,"Proceedings of the 30th ACM International Conference on Architectural Support for Programming Languages and Operating Systems, Volume 1",proceedings-article,https://doi.org/10.1145/3669940.3707267,
10.1145/3746252.3761330,Forecasting at Full Spectrum: Holistic Multi-Granular Traffic Modeling under High-Throughput Inference Regimes,Zhaoyan Wang; Xiangchi Song; In-Young Ko,2025,Proceedings of the 34th ACM International Conference on Information and Knowledge Management,proceedings-article,https://doi.org/10.1145/3746252.3761330,
10.1145/3744970.3727330,Using Lock-Free Design for Throughput-Optimized Cache Eviction,Chao Dong; Fang Wang; Hong Jiang; Dan Feng,2025,ACM SIGMETRICS Performance Evaluation Review,journal-article,https://doi.org/10.1145/3744970.3727330,"This paper presents a practical approach to cache eviction algorithm design, called Mobius, that optimizes the concurrent throughput of caches and reduces cache operation latency by utilizing lock-free data structures, while maintaining high cache hit ratios. Mobius includes two key designs. First, Mobius employs two lock-free FIFO queues to manage cache items, ensuring that all cache operations are executed efficiently in concurrency. Second, Mobius integrates a consecutive detection mechanism that merges multiple modifications during eviction into a single operation, thereby reducing data races. The implementation of Mobius in CacheLib and RocksDB highlights its high concurrency in both synthetic and real-world workloads."
10.1145/3726854.3727330,Using Lock-Free Design for Throughput-Optimized Cache Eviction,Chao Dong; Fang Wang; Hong Jiang; Dan Feng,2025,Abstracts of the 2025 ACM SIGMETRICS International Conference on Measurement and Modeling of Computer Systems,proceedings-article,https://doi.org/10.1145/3726854.3727330,
10.1145/3769799,"High-Throughput, Cost-Effective Billion-Scale Vector Search with a Single GPU",Haodi Jiang; Hao Guo; Minhui Xie; Jiwu Shu; Youyou Lu,2025,Proceedings of the ACM on Management of Data,journal-article,https://doi.org/10.1145/3769799,"Approximate nearest neighbor search (ANNS) is broadly adopted in numerous scenarios. Real-world applications seek efficient ways to search billion-scale vectors in high throughput. On-SSD graph-based ANNS systems have the opportunity to achieve this goal, but the limited CPU computing power becomes a bottleneck. In this paper, we propose a GPU-centric, CPU-assisted ANNS architecture and design GustANN, a billion-scale graph-based vector search system for high throughput and cost-effectiveness. We achieve these goals with three techniques: (1) memory-efficient GPU kernels optimized to minimize the GPU memory usage in the graph search, which allows higher concurrency for GPU and SSD; (2) CPU-assisted transfer to address the PCIe bandwidth bottleneck on the GPU-side; (3) pivot search for inter-SSD load balancing. Compared to existing ANNS systems, GustANN achieves at least 2.50× higher throughput, and is 2.62× more cost-effective (measured in /QPS)."
10.1145/3708657.3708702,High-throughput Improved SCL-Flip Polar Code Decoder Architecture,Yansong Li; Jiahao Wang; Ling Zhao; Rongke Liu,2024,Proceedings of the 2024 10th International Conference on Communication and Information Processing,proceedings-article,https://doi.org/10.1145/3708657.3708702,
10.1145/3774934.3786421,Faster and Cheaper: Pushing the Sequence Alignment Throughput with Commercial CPUs,Zhonghai Zhang; Yewen Li; Ke Meng; Chunming Zhang; Guangming Tan,2026,Proceedings of the 31st ACM SIGPLAN Annual Symposium on Principles and Practice of Parallel Programming,proceedings-article,https://doi.org/10.1145/3774934.3786421,
10.1145/3816433,CPU-GPU Workload Distribution during Throughput-Oriented LLM Inference on Single-GPU Systems,Daon Park; Bernhard Egger,2026,ACM Transactions on Architecture and Code Optimization,journal-article,https://doi.org/10.1145/3816433,"Large language models (LLMs) have recently achieved remarkable performance in text generation, capturing the attention of a broad audience. This success, driven by the rapid growth in model parameters, comes at the expense of significantly higher operational costs and decreased processing speed. These costs, combined with privacy concerns around cloud-based deployments, have motivated research into running LLMs on commodity hardware. For example, researchers have used the memory hierarchy to boost throughput by increasing the number of batches. These studies, however, tend to overlook or inefficiently utilize the additional computational resources provided by the CPU. In this work, we present a dynamic workload allocation technique that efficiently distributes computation across all available hardware resources. The proposed method targets decoder-based models on standard general-purpose hardware, effectively minimizing idle periods for both the CPU and the GPU. Experiments show that our approach achieves up to 30% higher throughput compared to the state of the art, regardless of model architecture, LLM optimizations, and input batch sizes."
10.1145/3579449,Duo: A High-Throughput Reconfigurable Datacenter Network Using Local Routing and Control,Johannes Zerwas; Csaba Györgyi; Andreas Blenk; Stefan Schmid; Chen Avin,2023,Proceedings of the ACM on Measurement and Analysis of Computing Systems,journal-article,https://doi.org/10.1145/3579449,"The performance of many cloud-based applications critically depends on the capacity of the underlying datacenter network. A particularly innovative approach to improve the throughput in datacenters is enabled by emerging optical technologies, which allow to dynamically adjust the physical network topology, both in an oblivious or demand-aware manner. However, such topology engineering, i.e., the operation and control of dynamic datacenter networks, is considered complex and currently comes with restrictions and overheads. We present Duo, a novel demand-aware reconfigurable rack-to-rack datacenter network design realized with a simple and efficient control plane. Duo is based on the well-known de Bruijn topology (implemented using a small number of optical circuit switches) and the key observation that this topology can be enhanced using dynamic (''opportunistic'') links between its nodes. In contrast to previous systems, Duo has several desired features: i) It makes effective use of the network capacity by supporting integrated and multi-hop routing (paths that combine both static and dynamic links). ii) It uses a work-conserving queue scheduling which enables out-of-the-box TCP support. iii) Duo employs greedy routing that is implemented using standard IP longest prefix match with small forwarding tables. And iv) during topological reconfigurations, routing tables require only local updates, making this approach ideal for dynamic networks. We evaluate Duo in end-to-end packet-level simulations, comparing it to the state-of-the-art static and dynamic networks designs. We show that Duo provides higher throughput, shorter paths, lower flow completion times for high priority flows, and minimal packet reordering, all using existing network and transport layer protocols. We also report on a proof-of-concept implementation of Duo's control and data plane."
